Notes,Compound Notebook Name,Date Copied to Master Database,Data Recorded By,Seshadri Group,Oyaizu Group,DOI,Solvent 1 (S1),S1 SMILES,S1 SMILES 1,S1 SMILES 2,S1 SMILES 3,S1 Big SMILES,S1 End Group 1,S1 End Group 2,S1 Mol %,S1 Weight %,S1 SMILES 1 Mol %,S1 SMILES 2 Mol %,S1 SMILES 3 Mol %,S1 Molar Ratio,S1 Weight Ratio,S1 Mw,S1 Mn,S1 Mn or Mw,S1 Mw/Mn,S1 DOP,S1 Molar Mass (g/mol),S1 Type,S1 Block Mol Weight,Solvent 2 (S2),S2 SMILES,S2 SMILES 1,S2 SMILES 2,S2 Mol %,S2 Weight %,S2 SMILES 1 Mol %,S2 SMILES 2 Mol %,S2 Molar Ratio,S2 Weight Ratio,S2 Mw,S2 Mn,S2 Mn or Mw,S2 Mw/Mn,S2 DOP,S2 Molar Mass (g/mol),S2 Type,Solvent 3 (S3),S3 SMILES,S3 SMILES 1,S3 Mol %,S3 Weight %,S3 Molar Ratio,S3 Weight Ratio,S3 Mw,S3 Mn,S3 Mn or Mw,S3 Mw/Mn,S3 DOP,S3 Molar Mass (g/mol),S3 Type,Solvent 4 (S4),S4 SMILES,S4 Mol %,S4 Weight %,S4 Molar Ratio,S4 Weight Ratio,S4 Mw,S4 Mn,S4 Mn or Mw,S4 Mw/Mn,S4 DOP,S4 Molar Mass (g/mol),S4 Type,Salt 1,Salt1 SMILES,Salt1 Mol %,Salt1 Weight %,Salt1 Molality (mol salt/kg polymer),Salt1 Molar Mass (g/mol),Salt 2,Salt2 SMILES,Salt2 Mol %,Salt2 Weight %,Salt2 Molality (mol salt/kg polymer),Salt2 Molar Mass (g/mol),Inorganic Material 1 (IM1),IM1 Weight %,IM1 Particle Size (nm),Tg (oC),Heating Rate (K/min),Temperature (oC),Conductivity (S/cm),log Conductivity (S/cm)
,,1/27/2019,AMN,,,doi.org/10.1023/A:1022609407560,Diglyme,COCCOCCOC,COCCOCCOC,,,C{[>]<OCC>[<]}OC,CH3,OCH3,1.0,1.0,,,,,,,134.175,134.175,,2.0,44.02238095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiTFSI,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],,,0.0853,286.9332984,,,,,,,,,,,,25.0,0.00668,-2.175223538
,,1/27/2019,AMN,,,doi.org/10.1023/A:1022609407560,Glyme,COCCOC,COCCOC,,,C{[>]<OCC>[<]}OC,CH3,OCH3,1.0,1.0,,,,,,,90.12,90.12,,1.0,44.02238095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiTFSI,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],,,0.0854,286.9332984,,,,,,,,,,,,35.0,0.0139,-1.8569852
,,1/27/2019,AMN,,,doi.org/10.1023/A:1022609407560,Triglyme,COCCOCCOCCOC,COCCOCCOCCOC,,,C{[>]<OCC>[<]}OC,CH3,OCH3,1.0,1.0,,,,,,,178.228,178.228,,3.0,44.02238095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiTFSI,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],,,0.085558,286.9332984,,,,,,,,,,,,25.0,0.0004909,-3.309006968
,,1/27/2019,AMN,,,doi.org/10.1023/A:1022609407560,Glyme,COCCOC,COCCOC,,,C{[>]<OCC>[<]}OC,CH3,OCH3,1.0,1.0,,,,,,,90.12,90.12,,1.0,44.02238095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiTFSI,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],,,0.0871,286.9332984,,,,,,,,,,,,25.0,0.0131,-1.882728704
,,1/27/2019,AMN,,,doi.org/10.1023/A:1022609407560,Glyme,COCCOC,COCCOC,,,C{[>]<OCC>[<]}OC,CH3,OCH3,1.0,1.0,,,,,,,90.12,90.12,,1.0,44.02238095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiTFSI,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],,,0.087128,286.9332984,,,,,,,,,,,,25.0,0.0011911,-2.924051775
,,1/27/2019,AMN,,,doi.org/10.1023/A:1022609407560,TESA,O=S(N(CC)CC)(N(CC)CC)=O,O=S(N(CC)CC)(N(CC)CC)=O,,,O=S(N(CC)CC)(N(CC)CC)=O,,,1.0,1.0,,,,,,,208.32,208.32,,,208.1245489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiTFSI,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],,,0.0872,286.9332984,,,,,,,,,,,,25.0,0.00068,-3.167491087
,,1/27/2019,AMN,,,doi.org/10.1023/A:1022609407560,ACN,CC#N,CC#N,,,CC#N,,,1.0,1.0,,,,,,,41.05,41.05,,,41.0265491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiTFSI,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],,,0.0877,286.9332984,,,,,,,,,,,,25.0,0.0301,-1.521433504
,,1/27/2019,AMN,,,doi.org/10.1023/A:1022609407560,ACN,CC#N,CC#N,,,CC#N,,,1.0,1.0,,,,,,,41.05,41.05,,,41.0265491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiTFSI,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],,,0.08854,286.9332984,,,,,,,,,,,,25.0,0.0066543,-2.176897623
,,1/27/2019,AMN,,,doi.org/10.1023/A:1022609407560,Tetraglyme,COCCOCCOCCOCCOC,COCCOCCOCCOCCOC,,,C{[>]<OCC>[<]}OC,CH3,OCH3,1.0,1.0,,,,,,,222.28,222.28,,4.0,44.02238095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiTFSI,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],,,0.088898,286.9332984,,,,,,,,,,,,25.0,0.0003613,-3.442132038
,,1/27/2019,AMN,,,doi.org/10.1023/A:1022609407560,Diglyme,COCCOCCOC,COCCOCCOC,,,C{[>]<OCC>[<]}OC,CH3,OCH3,1.0,1.0,,,,,,,134.175,134.175,,2.0,44.02238095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiTFSI,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],,,0.08912,286.9332984,,,,,,,,,,,,25.0,0.0008625,-3.064240896
,,1/27/2019,AMN,,,doi.org/10.1023/A:1022609407560,Glyme,COCCOC,COCCOC,,,C{[>]<OCC>[<]}OC,CH3,OCH3,1.0,1.0,,,,,,,90.12,90.12,,1.0,44.02238095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiTFSI,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],,,0.0911,286.9332984,,,,,,,,,,,,35.0,0.0147,-1.832682665
,,1/27/2019,AMN,,,doi.org/10.1023/A:1022609407560,Tetraglyme,COCCOCCOCCOCCOC,COCCOCCOCCOCCOC,,,C{[>]<OCC>[<]}OC,CH3,OCH3,1.0,1.0,,,,,,,222.28,222.28,,4.0,44.02238095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiTFSI,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],,,0.0914,286.9332984,,,,,,,,,,,,25.0,0.0019,-2.721246399
,,1/27/2019,AMN,,,doi.org/10.1023/A:1022609407560,Glyme,COCCOC,COCCOC,,,C{[>]<OCC>[<]}OC,CH3,OCH3,1.0,1.0,,,,,,,90.12,90.12,,1.0,44.02238095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiTFSI,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],,,0.092156,286.9332984,,,,,,,,,,,,35.0,0.0012692,-2.896469937
,,1/27/2019,AMN,,,doi.org/10.1023/A:1022609407560,Diglyme,COCCOCCOC,COCCOCCOC,,,C{[>]<OCC>[<]}OC,CH3,OCH3,1.0,1.0,,,,,,,134.175,134.175,,2.0,44.02238095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiTFSI,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],,,0.0924,286.9332984,,,,,,,,,,,,25.0,0.00703,-2.153044675
,,1/27/2019,AMN,,,doi.org/10.1023/A:1022609407560,PC,O=C1OC(C)CO1,O=C1OC(C)CO1,,,O=C1OC(C)CO1,,,1.0,1.0,,,,,,,102.09,102.09,,,102.0316941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiTFSI,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],,,0.095248,286.9332984,,,,,,,,,,,,25.0,0.0017842,-2.748556465
,,1/27/2019,AMN,,,doi.org/10.1023/A:1022609407560,PC,O=C1OC(C)CO1,O=C1OC(C)CO1,,,O=C1OC(C)CO1,,,1.0,1.0,,,,,,,102.09,102.09,,,102.0316941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiTFSI,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],,,0.0953,286.9332984,,,,,,,,,,,,25.0,0.00461,-2.336299075
,,1/27/2019,AMN,,,doi.org/10.1023/A:1022609407560,Glyme,COCCOC,COCCOC,,,C{[>]<OCC>[<]}OC,CH3,OCH3,1.0,1.0,,,,,,,90.12,90.12,,1.0,44.02238095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiTFSI,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],,,0.096028,286.9332984,,,,,,,,,,,,25.0,0.001308,-2.883392256
,,1/27/2019,AMN,,,doi.org/10.1023/A:1022609407560,Triglyme,COCCOCCOCCOC,COCCOCCOCCOC,,,C{[>]<OCC>[<]}OC,CH3,OCH3,1.0,1.0,,,,,,,178.228,178.228,,3.0,44.02238095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiTFSI,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],,,0.096245,286.9332984,,,,,,,,,,,,25.0,0.0005637,-3.248951965
,,1/27/2019,AMN,,,doi.org/10.1023/A:1022609407560,ACN,CC#N,CC#N,,,CC#N,,,1.0,1.0,,,,,,,41.05,41.05,,,41.0265491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiTFSI,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],,,0.09677,286.9332984,,,,,,,,,,,,25.0,0.007132,-2.146788665
,,1/27/2019,AMN,,,doi.org/10.1023/A:1022609407560,Tetraglyme,COCCOCCOCCOCCOC,COCCOCCOCCOCCOC,,,C{[>]<OCC>[<]}OC,CH3,OCH3,1.0,1.0,,,,,,,222.28,222.28,,4.0,44.02238095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiTFSI,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],,,0.097774,286.9332984,,,,,,,,,,,,25.0,0.0004118,-3.385313658
,,1/27/2019,AMN,,,doi.org/10.1023/A:1022609407560,BUTY,O=C1CCCO1,O=C1CCCO1,,,O=C1CCCO1,,,1.0,1.0,,,,,,,86.09,86.09,,,86.03677943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiTFSI,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],,,0.098417,286.9332984,,,,,,,,,,,,25.0,0.0025152,-2.599427476
,,1/27/2019,AMN,,,doi.org/10.1023/A:1022609407560,Tetraglyme,COCCOCCOCCOCCOC,COCCOCCOCCOCCOC,,,C{[>]<OCC>[<]}OC,CH3,OCH3,1.0,1.0,,,,,,,222.28,222.28,,4.0,44.02238095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiTFSI,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],,,0.0995,286.9332984,,,,,,,,,,,,25.0,0.00204,-2.690369833
,,1/27/2019,AMN,,,doi.org/10.1023/A:1022609407560,Glyme,COCCOC,COCCOC,,,C{[>]<OCC>[<]}OC,CH3,OCH3,1.0,1.0,,,,,,,90.12,90.12,,1.0,44.02238095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiTFSI,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],,,0.0997,286.9332984,,,,,,,,,,,,25.0,0.0138,-1.860120914
,,1/27/2019,AMN,,,doi.org/10.1023/A:1022609407560,ACN,CC#N,CC#N,,,CC#N,,,1.0,1.0,,,,,,,41.05,41.05,,,41.0265491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiTFSI,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],,,0.09973,286.9332984,,,,,,,,,,,,25.0,0.0073358,-2.134552518
,,1/27/2019,AMN,,,doi.org/10.1023/A:1022609407560,Diglyme,COCCOCCOC,COCCOCCOC,,,C{[>]<OCC>[<]}OC,CH3,OCH3,1.0,1.0,,,,,,,134.175,134.175,,2.0,44.02238095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiTFSI,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],,,0.10035,286.9332984,,,,,,,,,,,,25.0,0.0009945,-3.002395213
,,1/27/2019,AMN,,,doi.org/10.1023/A:1022609407560,Glyme,COCCOC,COCCOC,,,C{[>]<OCC>[<]}OC,CH3,OCH3,1.0,1.0,,,,,,,90.12,90.12,,1.0,44.02238095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiTFSI,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],,,0.1013,286.9332984,,,,,,,,,,,,35.0,0.0154,-1.812479279
,,1/27/2019,AMN,,,doi.org/10.1023/A:1022609407560,ACN,CC#N,CC#N,,,CC#N,,,1.0,1.0,,,,,,,41.05,41.05,,,41.0265491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiTFSI,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],,,0.1024,286.9332984,,,,,,,,,,,,25.0,0.0275,-1.560667306
,,1/27/2019,AMN,,,doi.org/10.1023/A:1022609407560,TESA,O=S(N(CC)CC)(N(CC)CC)=O,O=S(N(CC)CC)(N(CC)CC)=O,,,O=S(N(CC)CC)(N(CC)CC)=O,,,1.0,1.0,,,,,,,208.32,208.32,,,208.1245489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiTFSI,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],,,0.1029,286.9332984,,,,,,,,,,,,25.0,0.000515,-3.288192771
,,1/27/2019,AMN,,,doi.org/10.1023/A:1022609407560,Diglyme,COCCOCCOC,COCCOCCOC,,,C{[>]<OCC>[<]}OC,CH3,OCH3,1.0,1.0,,,,,,,134.175,134.175,,2.0,44.02238095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiTFSI,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],,,0.1041,286.9332984,,,,,,,,,,,,25.0,0.00745,-2.127843727
,,1/27/2019,AMN,,,doi.org/10.1023/A:1022609407560,Glyme,COCCOC,COCCOC,,,C{[>]<OCC>[<]}OC,CH3,OCH3,1.0,1.0,,,,,,,90.12,90.12,,1.0,44.02238095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiTFSI,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],,,0.10466,286.9332984,,,,,,,,,,,,25.0,0.0014423,-2.840944396
,,1/27/2019,AMN,,,doi.org/10.1023/A:1022609407560,Diglyme,COCCOCCOC,COCCOCCOC,,,C{[>]<OCC>[<]}OC,CH3,OCH3,1.0,1.0,,,,,,,134.175,134.175,,2.0,44.02238095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiTFSI,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],,,0.10546,286.9332984,,,,,,,,,,,,25.0,0.0010541,-2.977118187
,,1/27/2019,AMN,,,doi.org/10.1023/A:1022609407560,ACN,CC#N,CC#N,,,CC#N,,,1.0,1.0,,,,,,,41.05,41.05,,,41.0265491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiTFSI,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],,,0.10611,286.9332984,,,,,,,,,,,,25.0,0.0076671,-2.115368872
,,1/27/2019,AMN,,,doi.org/10.1023/A:1022609407560,PC,O=C1OC(C)CO1,O=C1OC(C)CO1,,,O=C1OC(C)CO1,,,1.0,1.0,,,,,,,102.09,102.09,,,102.0316941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiTFSI,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],,,0.11,286.9332984,,,,,,,,,,,,25.0,0.00428,-2.368556231
,,1/27/2019,AMN,,,doi.org/10.1023/A:1022609407560,ACN,CC#N,CC#N,,,CC#N,,,1.0,1.0,,,,,,,41.05,41.05,,,41.0265491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiTFSI,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],,,0.11038,286.9332984,,,,,,,,,,,,25.0,0.0079079,-2.101938831
,,1/27/2019,AMN,,,doi.org/10.1023/A:1022609407560,Tetraglyme,COCCOCCOCCOCCOC,COCCOCCOCCOCCOC,,,C{[>]<OCC>[<]}OC,CH3,OCH3,1.0,1.0,,,,,,,222.28,222.28,,4.0,44.02238095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiTFSI,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],,,0.1104,286.9332984,,,,,,,,,,,,25.0,0.00219,-2.659555885
,,1/27/2019,AMN,,,doi.org/10.1023/A:1022609407560,Glyme,COCCOC,COCCOC,,,C{[>]<OCC>[<]}OC,CH3,OCH3,1.0,1.0,,,,,,,90.12,90.12,,1.0,44.02238095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiTFSI,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],,,0.1111,286.9332984,,,,,,,,,,,,35.0,0.0158,-1.801342913
,,1/27/2019,AMN,,,doi.org/10.1023/A:1022609407560,Tetraglyme,COCCOCCOCCOCCOC,COCCOCCOCCOCCOC,,,C{[>]<OCC>[<]}OC,CH3,OCH3,1.0,1.0,,,,,,,222.28,222.28,,4.0,44.02238095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiTFSI,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],,,0.11177,286.9332984,,,,,,,,,,,,25.0,0.0004749,-3.32339783
,,1/27/2019,AMN,,,doi.org/10.1023/A:1022609407560,Glyme,COCCOC,COCCOC,,,C{[>]<OCC>[<]}OC,CH3,OCH3,1.0,1.0,,,,,,,90.12,90.12,,1.0,44.02238095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiTFSI,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],,,0.1118,286.9332984,,,,,,,,,,,,25.0,0.014,-1.853871964
,,1/27/2019,AMN,,,doi.org/10.1023/A:1022609407560,PC,O=C1OC(C)CO1,O=C1OC(C)CO1,,,O=C1OC(C)CO1,,,1.0,1.0,,,,,,,102.09,102.09,,,102.0316941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiTFSI,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],,,0.11198,286.9332984,,,,,,,,,,,,25.0,0.002025,-2.693574972
,,1/27/2019,AMN,,,doi.org/10.1023/A:1022609407560,BUTY,O=C1CCCO1,O=C1CCCO1,,,O=C1CCCO1,,,1.0,1.0,,,,,,,86.09,86.09,,,86.03677943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiTFSI,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],,,0.1123,286.9332984,,,,,,,,,,,,25.0,0.00824,-2.084072788
,,1/27/2019,AMN,,,doi.org/10.1023/A:1022609407560,Glyme,COCCOC,COCCOC,,,C{[>]<OCC>[<]}OC,CH3,OCH3,1.0,1.0,,,,,,,90.12,90.12,,1.0,44.02238095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiTFSI,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],,,0.11377,286.9332984,,,,,,,,,,,,25.0,0.0015978,-2.796477583
,,1/27/2019,AMN,,,doi.org/10.1023/A:1022609407560,TESA,O=S(N(CC)CC)(N(CC)CC)=O,O=S(N(CC)CC)(N(CC)CC)=O,,,O=S(N(CC)CC)(N(CC)CC)=O,,,1.0,1.0,,,,,,,208.32,208.32,,,208.1245489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiTFSI,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],,,0.1153,286.9332984,,,,,,,,,,,,25.0,0.0005,-3.301029996
,,1/27/2019,AMN,,,doi.org/10.1023/A:1022609407560,Diglyme,COCCOCCOC,COCCOCCOC,,,C{[>]<OCC>[<]}OC,CH3,OCH3,1.0,1.0,,,,,,,134.175,134.175,,2.0,44.02238095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiTFSI,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],,,0.11587,286.9332984,,,,,,,,,,,,25.0,0.0011755,-2.929777367
,,1/27/2019,AMN,,,doi.org/10.1023/A:1022609407560,Glyme,COCCOC,COCCOC,,,C{[>]<OCC>[<]}OC,CH3,OCH3,1.0,1.0,,,,,,,90.12,90.12,,1.0,44.02238095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiTFSI,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],,,0.1173,286.9332984,,,,,,,,,,,,25.0,0.0141,-1.850780887
,,1/27/2019,AMN,,,doi.org/10.1023/A:1022609407560,Diglyme,COCCOCCOC,COCCOCCOC,,,C{[>]<OCC>[<]}OC,CH3,OCH3,1.0,1.0,,,,,,,134.175,134.175,,2.0,44.02238095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiTFSI,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],,,0.1174,286.9332984,,,,,,,,,,,,25.0,0.00784,-2.105683937
,,1/27/2019,AMN,,,doi.org/10.1023/A:1022609407560,Tetraglyme,COCCOCCOCCOCCOC,COCCOCCOCCOCCOC,,,C{[>]<OCC>[<]}OC,CH3,OCH3,1.0,1.0,,,,,,,222.28,222.28,,4.0,44.02238095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiTFSI,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],,,0.1177,286.9332984,,,,,,,,,,,,25.0,0.00235,-2.628932138
,,1/27/2019,AMN,,,doi.org/10.1023/A:1022609407560,PC,O=C1OC(C)CO1,O=C1OC(C)CO1,,,O=C1OC(C)CO1,,,1.0,1.0,,,,,,,102.09,102.09,,,102.0316941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiTFSI,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],,,0.1198,286.9332984,,,,,,,,,,,,25.0,0.00396,-2.402304814
,,1/27/2019,AMN,,,doi.org/10.1023/A:1022609407560,ACN,CC#N,CC#N,,,CC#N,,,1.0,1.0,,,,,,,41.05,41.05,,,41.0265491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiTFSI,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],,,0.12127,286.9332984,,,,,,,,,,,,25.0,0.0084922,-2.070979786
,,1/27/2019,AMN,,,doi.org/10.1023/A:1022609407560,ACN,CC#N,CC#N,,,CC#N,,,1.0,1.0,,,,,,,41.05,41.05,,,41.0265491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiTFSI,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],,,0.1215,286.9332984,,,,,,,,,,,,25.0,0.0243,-1.614393726
,,1/27/2019,AMN,,,doi.org/10.1023/A:1022609407560,Diglyme,COCCOCCOC,COCCOCCOC,,,C{[>]<OCC>[<]}OC,CH3,OCH3,1.0,1.0,,,,,,,134.175,134.175,,2.0,44.02238095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiTFSI,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],,,0.12202,286.9332984,,,,,,,,,,,,25.0,0.0012496,-2.903228983
,,1/27/2019,AMN,,,doi.org/10.1023/A:1022609407560,Glyme,COCCOC,COCCOC,,,C{[>]<OCC>[<]}OC,CH3,OCH3,1.0,1.0,,,,,,,90.12,90.12,,1.0,44.02238095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiTFSI,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],,,0.12257,286.9332984,,,,,,,,,,,,25.0,0.001733,-2.761201437
,,1/27/2019,AMN,,,doi.org/10.1023/A:1022609407560,Triglyme,COCCOCCOCCOC,COCCOCCOCCOC,,,C{[>]<OCC>[<]}OC,CH3,OCH3,1.0,1.0,,,,,,,178.228,178.228,,3.0,44.02238095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LiTFSI,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],,,0.1227,286.9332984,,,,,,,,,,,,25.0,0.0039,-2.408935393
